🀀	东	麻将
🀁	南	麻将
🀂	西	麻将
🀃	北	麻将
🀄	中	麻将
🀅	发	麻将
＊	星
卐	纳粹
卍	万
㏘	下午	pm
㏇	公司	co
㏂	上午	am
㉿	k
㈱	株式会社	株
〼	方框
〠	邮政
〓	相容等号
〒	邮政
〄	工业标准
➹	箭头	右上
➷	箭头	右下
❧	爱心
❦		爱心
❤	爱心
❉	星
❈	星
❃	星
❂	星
❁	花	鲜花
❀	花	鲜花
✿	花	鲜花
✲	星
✪	星
✟	十字	十字架
✚	十字	加	加号
✙	十字	加	加号
✘	叉	错
✖	叉	错
✔	勾	对
✎	铅笔
✍	写字
✌	yeah	胜利
✉	信息
✈	飞机
✄	剪刀
✁	剪刀
⚿	平方键
⚾	棒球
⚽	足球
⚼	八分之三相
⚻	梅花形
⚹	六分相
⚸	黑月莉莉丝	黑月	莉莉丝
⚷	凯龙	小行星
⚶	维斯塔	灶神星	小行星
⚵	朱诺	小行星
⚴	帕拉斯	小行星
⚳	谷神星	小行星
⚲	中性
⚱	骨灰
⚰	棺材
⚯	未婚
⚮	离婚
⚭	结婚
⚬	中小空心圆圈	圆圈
⚫	中等实心圆圈	圆圈
⚪	中等空心圆圈	圆圈
⚩	带粗线的水平雄性	雄性
⚨	带粗线的竖直雄性	雄性
⚧	带粗线的雄性与雌雄	雌雄
⚦	带粗线的雄性	雄性
⚥	雌雄
⚤	雌雄互锁
⚣	双雄性
⚢	双雌性
⚉	带两个空心点的实心圆圈	圆圈
⚈	右侧带空心点的实心圆圈	圆圈
⚇	带两点的空心圆圈	圆圈
⚆	右侧带点的空心圆圈	圆圈
⚅	骰子
⚄	骰子
⚃	骰子
⚂	骰子
⚁	骰子
⚀	骰子
♿	轮椅
♾	永久性纸
♽	再生纸
♼	再生纸
♻	回收	再循环
♺	回收	再循环
♹	回收	再循环
♸	回收	再循环
♷	回收	再循环
♶	回收	再循环
♵	回收	再循环
♴	回收	再循环
♳	回收	再循环
♲	回收	再循环
♱	东叙利亚十字	十字
♰	西叙利亚十字	十字
♯	音乐升半音	音符
♮	音乐还原	音符
♭	音乐降半音	音符
♬	带梁的十六分音符	音符
♫	带梁的八分音符	音符
♪	八分音符	音符
♩	四分音符	音符
♨	温泉
♧	梅花	扑克
♦	方块	方片	扑克
♥	红桃	扑克
♤	黑桃	扑克
♣	梅花	扑克
♢	方块	方片	扑克
♡	红桃	扑克
♠	黑桃	扑克
♟	兵
♞	马
♝	相
♜	车
♛	后
♚	王
♙	兵
♘	马
♗	相
♖	车
♕	后
♔	王
♇	冥王星
♆	海王星
♅	天王星
♄	土星
♃	木星
♂	雄性	男性
♁	地球
♀	雌性	女性
☿	水星
☾	下弦月	月亮	月
☽	上弦月	月亮	月
☼	太阳	日
☸	达摩法轮	法轮
☯	阴阳	太极
☮	和平	世界和平
☭	斧头和镰刀	工农
☬	坎达
☫	波斯语
☪	星和新月
☩	耶路撒冷十字	十字
☨	洛林十字	十字
☧	凯乐
☦	东正教十字	十字
☥	十字章	十字
☤	墨丘利节杖
☣	生物危害
☢	放射性
☡	警告
☠	骷髅和交叉腿骨	骷髅
☟	空心下指索引	向下
☞	空心右指索引	向右
☝	空心上指索引	向上
☜	空心左指索引	向左
☛	实心右指索引	向右
☚	实心左指索引	向左
☙	横翻旋转花心加重号
☘	三叶草
☗	棋子	黑色的将棋棋子
☖	棋子	白色的将棋棋子
☕	热饮料	咖啡
☔	带雨点的雨伞	雨伞
☓	叉型十字
☒	投票箱	带叉的投票箱	叉	错
☑	投票箱	带对钩的投票箱	对	勾
☐	投票箱
☏	电话	空心电话
☎	电话	实心电话
☍	相反
☌	关联
☋	向下节点
☊	向上节点
☉	太阳
☈	雷暴
☇	闪电
☆	星	空心星
★	星	实心星
☄	彗星
☃	雪人
☂	伞	雨伞
☁	云	云朵
☀	太阳	放射光线的实心太阳
◿	三角形	右下三角形
◾	方块	实心中小方形
◽	方块	空心中小方形
◼	方块	实心中等方形
◻	方块	空心中等方形
◺	三角形	左下三角
◹	三角形	右上三角
◸	三角形	左上三角
◷	圆圈	右上象限空心圆圈
◶	圆圈	右下象限空心圆圈
◵	圆圈	左下象限空心圆圈
◴	圆圈	左上象限空心圆圈
◳	方块	右上象限空心矩形
◲	方块	右下象限空心矩形
◱	方块	左下象限空心矩形
◰	方块	左上象限空心矩形
◯	圆圈	大圆圈
◮	三角形	带有右半实心的上指三角
◭	三角形	带有左半实心的上指三角
◬	三角形	带点的空心上指三角
◫	方块	有竖等分线的空心方形
◪	方块	有右下对角线半实心的方形
◩	方块	有左上对角线半实心的方形
◨	方块	有右半实心的方形
◧	方块	有左半实心的方形
◦	空心加重号
◥	三角形	实心右上三角
◤	三角形	实心左上三角
◣	三角形	实心左下三角
◢	三角形	实心右下三角
◡	圆圈	下半圆圈
◠	圆圈上半圆圈
◟	象限	左下象限圆弧
◞	象限	右下象限圆弧
◝	象限	右上象限圆弧
◜	象限	左上象限圆弧
◛	圆圈	下半反白空心圆圈
◚	圆圈	上半反白空心圆圈
◙	圆圈	反白空心圆圈
◘	圆圈	反白加重号
◗	圆圈	右半实心圆圈
◖	圆圈	左半实心圆圈
◕	圆圈	带除左上象限外实心的圆圈
◔	圆圈	带右上象限实心的圆圈
◓	圆圈	上半实心的圆圈
◒	圆圈	下半实心的圆圈
◑	圆圈	右半实心的圆圈
◐	圆圈	左半实心的圆圈
●	圆圈	实心圆圈
◎	圆圈	牛眼
◍	圆圈	带竖填充符的圆圈
◌	圆圈	带点圆圈
○	圆圈	空心圆圈
◊	菱形
◉	鱼眼
◈	菱形	空心菱形包含实心小型菱形
◇	菱形	空心菱形
◆	菱形	实心菱形
◅	三角形	空心左指指针
◄	三角形	实心左指指针
◃	三角形	空心左指小型三角
◂	三角形	实心左指小型三角
◁	三角形	空心左指三角
◀	三角形	实心左指三角
▿	三角形	空心下指小型三角
▾	三角形	实心下指小型三角
▽	三角形	空心下指三角
▼	三角形	实心下指三角
▻	三角形	空心右指指针
►	三角形	实心右指指针
▹	三角形	空心右指小型三角
▸	三角形	实心右指小型三角
▷	三角形	空心右指三角
▶	三角形	实心右指三角
▵	三角形	空心上指小型三角
▴	三角形	实心上指小型三角
△	三角形	空心上指三角
▲	三角形	实心上指三角
▱	平行四边形	空心平行四边形
▰	平行四边形	实心平行四边形
▯	矩形	空心竖矩形
▮	矩形	实心竖矩形
▭	矩形	空心矩形
▬	矩形	实心矩形
▫	方块	空心小型方形
▪	方块	实心小型方形
▩	方块	带对角线交叉填充符的方形
▨	方块	带右上到左下填充符的方形
▧	方块	带左上到右下填充符的方形
▦	方块	带直角交叉填充符的方形
▥	方块	带竖填充符的方形
▤	方块	带水平填充符的方形
▣	方块	空心方形包含实心小型方形
▢	方块	带圆角的空心方形
□	方块	空心方形
■	方块	实心方形
▟	象限	右上左下和右下象限
▞	象限	右上和左下象限
▝	象限	右上象限
▜	象限	左上右上和右下象限
▛	象限	左上右上和左下象限
▚	象限	左上和右下象限
▙	象限	左上左下和右下象限
▘	象限	左上象限
▗	象限	右下象限
▖	象限	左下象限
▕	方块	右八分之一方块
▔	方块	上八分之一方块
▓	阴影	深阴影
▒	阴影	中等阴影
░	阴影	细阴影
▐	方块	右半方块
▏	方块	左八分之一方块
▎	方块	左四分之一方块
▍	方块	左八分之三方块
▌	方块	左半方块
▋	方块	左八分之五方块
▊	方块	左四分之三方块
▉	方块	左八分之七方块
█	方块	完整方块
▇	方块	下八分之七方块
▆	方块	下四分之三方块
▅	方块	下八分之五方块
▄	方块	下半方块
▃	方块	下八分之三方块
▂	方块	下四分之一方块
▁	方块	下八分之一方块
▀	方块	上半方块
⓿	反白圆圈零	圆圈零
⓾	双圆圈十	圆圈十
⓽	双圆圈九	圆圈九
⓼	双圆圈八	圆圈八
⓻	双圆圈七	圆圈七
⓺	双圆圈六	圆圈六
⓹	双圆圈五	圆圈五
⓸	双圆圈四	圆圈四
⓷	双圆圈三	圆圈三
⓶	双圆圈二	圆圈二
⓵	双圆圈一	圆圈一
⓴	反白圆圈二十	圆圈二十
⓳	反白圆圈十九	圆圈十九
⓲	反白圆圈十八	圆圈十八
⓱	反白圆圈十七	圆圈十七
⓰	反白圆圈十六	圆圈十六
⓯	反白圆圈十五	圆圈十五
⓮	反白圆圈十四	圆圈十四
⓭	反白圆圈十三	圆圈十三
⓬	反白圆圈十二	圆圈十二
⓫	反白圆圈十一	圆圈十一
⓪	圆圈零
ⓩ	圆圈经
ⓨ	圆圈主
ⓧ	圆圈经
ⓦ	圆圈人
ⓥ	圆圈发
ⓤ	圆圈产
ⓣ	圆圈和
ⓢ	圆圈要
ⓡ	圆圈的
ⓠ	圆圈我
ⓟ	圆圈这
ⓞ	圆圈为
ⓝ	圆圈民
ⓜ	圆圈同
ⓛ	圆圈国
ⓚ	圆圈中
ⓙ	圆圈是
ⓘ	圆圈不
ⓗ	圆圈上
ⓖ	圆圈一
ⓕ	圆圈地
ⓔ	圆圈有
ⓓ	圆圈在
ⓒ	圆圈以
ⓑ	圆圈了
ⓐ	圆圈工
Ⓩ	圆圈经
Ⓨ	圆圈主
Ⓧ	圆圈经
Ⓦ	圆圈人
Ⓥ	圆圈发
Ⓤ	圆圈产
Ⓣ	圆圈和
Ⓢ	圆圈要
Ⓡ	圆圈的
Ⓠ	圆圈我
Ⓟ	圆圈这
Ⓞ	圆圈为
Ⓝ	圆圈民
Ⓜ	圆圈同
Ⓛ	圆圈国
Ⓚ	圆圈中
Ⓙ	圆圈是
Ⓘ	圆圈不
Ⓗ	圆圈上
Ⓖ	圆圈一
Ⓕ	圆圈地
Ⓔ	圆圈有
Ⓓ	圆圈在
Ⓒ	圆圈以
Ⓑ	圆圈了
Ⓐ	圆圈工
⒵	圆括号经
⒴	圆括号主
⒳	圆括号经
⒲	圆括号人
⒱	圆括号发
⒰	圆括号产
⒯	圆括号和
⒮	圆括号要
⒭	圆括号的
⒬	圆括号我
⒫	圆括号这
⒪	圆括号为
⒩	圆括号民
⒨	圆括号同
⒧	圆括号国
⒦	圆括号中
⒥	圆括号是
⒤	圆括号不
⒣	圆括号上
⒢	圆括号一
⒡	圆括号地
⒠	圆括号有
⒟	圆括号在
⒞	圆括号以
⒝	圆括号了
⒜	圆括号工
⒛	二十点
⒚	十九点
⒙	十八点
⒘	十七点
⒗	十六点
⒖	十五点
⒕	十四点
⒔	十三点
⒓	十二点
⒒	十一点
⒑	十点
⒐	九点
⒏	八点
⒎	七点
⒍	六点
⒌	五点
⒋	四点
⒊	三点
⒉	二点
⒈	一点
⒇	圆括号二十
⒆	圆括号十九
⒅	圆括号十八
⒄	圆括号十七
⒃	圆括号十六
⒂	圆括号十五
⒁	圆括号十四
⒀	圆括号十三
⑿	圆括号十二
⑾	圆括号十一
⑽	圆括号十
⑼	圆括号九
⑻	圆括号八
⑺	圆括号七
⑹	圆括号六
⑸	圆括号五
⑷	圆括号四
⑶	圆括号三
⑵	圆括号二
⑴	圆括号一
⑳	圆圈二十
⑲	圆圈十九
⑱	圆圈十八
⑰	圆圈十七
⑯	圆圈十六
⑮	圆圈十五
⑭	圆圈十四
⑬	圆圈十三
⑫	圆圈十二
⑪	圆圈十一
⑩	圆圈十
⑨	圆圈九
⑧	圆圈八
⑦	圆圈七
⑥	圆圈六
⑤	圆圈五
④	圆圈四
③	圆圈三
②	圆圈二
①	圆圈一
␥	删除形式二符号
␣	打开框
␢	空白
␡	删除
␠	空格
␟	单元分隔符	分隔符
␞	记录分隔符	分隔符
␝	组分隔符	分隔符
␜	文件分隔符	分隔符
␛	转意
␚	替换
␙	媒体结束
␘	取消
␗	传输块结束
␖	同步空闲
␕	反确认
␔	设备控制四	设备
␓	设备控制三	设备
␒	设备控制二	设备
␑	设备控制一	设备
␐	数据链路转意
␏	移入
␎	移出
␍	回车
␌	换页
␋	竖直表
␊	换行
␉	水平表
␈	退格
␇	响铃
␆	确认
␅	询问
␄	传输结束
␃	正文结束
␂	正文开始
␁	头标开始
␀	空
ⅿ	罗马数字	一千
ⅾ	罗马数字	五百
ⅽ	罗马数字	一百
ⅼ	罗马数字	五十
ⅻ	罗马数字	十二
ⅺ	罗马数字	十一
ⅹ	罗马数字	十
ⅸ	罗马数字	九
ⅷ	罗马数字	八
ⅶ	罗马数字	七
ⅵ	罗马数字	六
ⅴ	罗马数字	五
ⅳ	罗马数字	四
ⅲ	罗马数字	三
ⅱ	罗马数字	二
ⅰ	罗马数字	一
Ⅿ	罗马数字	一千
Ⅾ	罗马数字	五百
Ⅽ	罗马数字	一百
Ⅼ	罗马数字	五十
Ⅻ	罗马数字	十二
Ⅺ	罗马数字	十一
Ⅹ	罗马数字	十
Ⅸ	罗马数字	九
Ⅷ	罗马数字	八
Ⅶ	罗马数字	七
Ⅵ	罗马数字	六
Ⅴ	罗马数字	五
Ⅳ	罗马数字	四
Ⅲ	罗马数字	三
Ⅱ	罗马数字	二
Ⅰ	罗马数字	一
⅟	分之一
⅞	八分之七
⅝	八分之五
⅜	八分之三
⅛	八分之一
⅚	六分之五
⅙	六分之一
⅘	五分之四
⅗	五分之三
⅖	五分之二
⅕	五分之一
⅔	三分之二
⅓	三分之一
⅒	十分之一
⅑	九分之一
⅐	七分之一
℻	传真符号	传真
℮	估计
Å	埃
K	开尔文
℧	欧姆
Ω	欧姆	电阻
℥	盎司
℣	短句
™	商标
℡	电话
℠	服务
℟	响应
℞	处方
℗	录音版权所有	版权
№	编号
℔	lb
ℏ	普朗克常量除以二这
ℎ	普朗克常量
℉	华氏度
℈	斯克鲁普尔
ℇ	欧拉
℅	转交
℄	中心线
℃	摄氏度
ℂ	c	C
℁	针对主题
℀	帐户
※	星
…	省略号
‥	两点
•	一点
‡	双叉号
†	叉号	十字
‖	竖线
ღ	爱心
÷	除号	除
×	乘号	乘
¶	段落
